frame,time_sec,slot_id,track_id,img_foot_x,img_foot_y,court_x_m,court_y_m
2054,68.467,1,5,1024,509,3.633,2.569
2055,68.5,0,1,1025,1024,3.467,12.731
2055,68.5,1,5,1024,509,3.633,2.569
2056,68.533,0,1,1040,1040,3.544,12.95
2056,68.533,1,5,1021,510,3.609,2.597
2057,68.567,0,1,1050,1062,3.591,13.245
2057,68.567,1,5,1017,511,3.578,2.625
2058,68.6,0,1,1041,1063,3.543,13.258
2058,68.6,1,5,1012,521,3.535,2.904
2059,68.633,0,1,1029,1060,3.48,13.218
2059,68.633,1,5,1017,512,3.577,2.653
2060,68.667,0,1,1029,1059,3.48,13.205
2060,68.667,1,5,1017,512,3.577,2.653
2061,68.7,0,1,1032,1060,3.496,13.218
2061,68.7,1,5,1008,512,3.507,2.653
2062,68.733,0,1,1026,1063,3.463,13.258
2062,68.733,1,5,1004,485,3.486,1.877
2063,68.767,0,1,1015,1040,3.409,12.95
2063,68.767,1,5,1006,513,3.492,2.681
2064,68.8,0,1,1019,1061,3.426,13.231
2064,68.8,1,5,1005,485,3.494,1.877
2065,68.833,0,1,1019,1061,3.426,13.231
2065,68.833,1,5,1005,485,3.494,1.877
2066,68.867,0,1,1014,1058,3.4,13.191
2066,68.867,1,5,1008,484,3.518,1.848
2067,68.9,0,1,1013,1039,3.399,12.936
2067,68.9,1,5,1012,520,3.535,2.876
2068,68.933,0,1,1008,1037,3.372,12.909
2068,68.933,1,5,1032,476,3.713,1.612
2069,68.967,0,1,1008,1037,3.372,12.909
2069,68.967,1,5,1034,476,3.729,1.612
2070,69.0,0,1,1008,1037,3.372,12.909
2070,69.0,1,5,1034,476,3.729,1.612
2071,69.033,0,1,1009,1033,3.378,12.855
2071,69.033,1,5,1039,472,3.771,1.492
2072,69.067,0,1,1007,1032,3.368,12.841
2072,69.067,1,5,1043,471,3.804,1.462
2073,69.1,0,1,1005,1037,3.356,12.909
2073,69.1,1,5,1050,523,3.826,2.96
2074,69.133,0,1,1005,1035,3.356,12.882
2074,69.133,1,5,1059,471,3.932,1.463
2075,69.167,0,1,1005,1035,3.356,12.882
2075,69.167,1,5,1059,471,3.932,1.463
2076,69.2,0,1,1000,1028,3.33,12.786
2076,69.2,1,5,1064,467,3.975,1.342
2077,69.233,0,1,997,1016,3.316,12.62
2077,69.233,1,5,1075,468,4.063,1.373
2078,69.267,0,1,994,1003,3.301,12.437
2078,69.267,1,5,1083,471,4.125,1.464
2079,69.3,0,1,992,990,3.292,12.252
2079,69.3,1,5,1090,523,4.133,2.962
2080,69.333,0,1,992,990,3.292,12.252
2080,69.333,1,5,1090,523,4.133,2.962
2081,69.367,0,1,991,987,3.287,12.209
2081,69.367,1,5,1094,518,4.168,2.824
2082,69.4,0,1,992,984,3.293,12.165
2082,69.4,1,5,1097,505,4.203,2.459
2083,69.433,0,1,1000,968,3.34,11.932
2083,69.433,1,5,1117,494,4.371,2.144
2084,69.467,0,1,995,962,3.313,11.843
2084,69.467,1,5,1122,492,4.413,2.086
2085,69.5,0,1,995,962,3.313,11.843
2085,69.5,1,5,1122,492,4.413,2.086
2086,69.533,0,1,989,942,3.282,11.542
2086,69.533,1,5,1144,487,4.593,1.941
2087,69.567,0,1,982,939,3.242,11.496
2087,69.567,1,5,1136,477,4.542,1.646
2088,69.6,0,1,979,936,3.225,11.45
2088,69.6,1,5,1135,475,4.537,1.586
2089,69.633,0,1,982,932,3.243,11.389
2089,69.633,1,5,1140,463,4.592,1.224
2090,69.667,0,1,982,932,3.243,11.389
2090,69.667,1,5,1140,463,4.592,1.224
2091,69.7,0,1,989,914,3.286,11.108
2091,69.7,1,5,1142,456,4.618,1.009
2092,69.733,0,1,992,917,3.303,11.156
2092,69.733,1,5,1156,465,4.719,1.285
2093,69.767,0,1,992,917,3.303,11.156
2093,69.767,1,5,1143,464,4.615,1.254
2094,69.8,0,1,992,917,3.303,11.156
2094,69.8,1,5,1149,464,4.664,1.255
2095,69.833,0,1,992,917,3.303,11.156
2095,69.833,1,5,1149,464,4.664,1.255
2096,69.867,0,1,998,917,3.337,11.156
2096,69.867,1,5,1159,464,4.744,1.255
2097,69.9,0,1,1013,921,3.423,11.219
2097,69.9,1,5,1165,468,4.787,1.377
2098,69.933,0,1,1031,922,3.527,11.235
2098,69.933,1,5,1165,472,4.781,1.497
2099,69.967,0,1,1031,922,3.527,11.235
2099,69.967,1,5,1161,472,4.749,1.497
2100,70.0,0,1,1031,922,3.527,11.235
2100,70.0,1,5,1161,472,4.749,1.497
2101,70.033,0,1,1031,922,3.527,11.235
2101,70.033,1,5,1162,471,4.758,1.467
2102,70.067,0,1,1031,922,3.527,11.235
2102,70.067,1,5,1164,474,4.77,1.557
2103,70.1,0,1,1074,924,3.774,11.267
2103,70.1,1,5,1166,474,4.786,1.557
2104,70.133,0,1,1084,924,3.832,11.267
2104,70.133,1,5,1166,481,4.775,1.766
2105,70.167,0,1,1084,924,3.832,11.267
2105,70.167,1,5,1167,481,4.783,1.766
2106,70.2,0,1,1085,919,3.84,11.189
2106,70.2,1,5,1164,482,4.758,1.795
2107,70.233,0,1,1104,912,3.954,11.08
2107,70.233,1,5,1156,482,4.695,1.795
2108,70.267,0,1,1086,909,3.851,11.032
2108,70.267,1,5,1152,482,4.663,1.795
2109,70.3,0,1,1090,908,3.875,11.016
2109,70.3,1,5,1145,482,4.607,1.794
2110,70.333,0,1,1090,908,3.875,11.016
2110,70.333,1,5,1145,482,4.607,1.794
2111,70.367,0,1,1115,915,4.016,11.127
2111,70.367,1,5,1144,482,4.599,1.794
2112,70.4,0,1,1131,917,4.108,11.159
2112,70.4,1,5,1147,507,4.59,2.517
2113,70.433,0,1,1138,920,4.146,11.206
2113,70.433,1,5,1148,517,4.585,2.798
2114,70.467,0,1,1141,925,4.16,11.284
2114,70.467,1,5,1147,517,4.578,2.798
2115,70.5,0,1,1141,925,4.16,11.284
2115,70.5,1,5,1147,517,4.578,2.798
2116,70.533,0,1,1153,924,4.23,11.269
2116,70.533,1,5,1186,521,4.873,2.911
2117,70.567,0,1,1154,931,4.231,11.378
2117,70.567,1,5,1145,523,4.555,2.964
2118,70.6,0,1,1150,921,4.215,11.222
2118,70.6,1,5,1152,535,4.593,3.292
2119,70.633,0,1,1149,920,4.21,11.207
2119,70.633,1,5,1155,545,4.604,3.56
2120,70.667,0,1,1149,920,4.21,11.207
2120,70.667,1,5,1155,545,4.604,3.56
2121,70.7,0,1,1141,920,4.164,11.206
2121,70.7,1,5,1183,551,4.806,3.72
2122,70.733,0,1,1127,917,4.085,11.159
2122,70.733,1,5,1157,560,4.6,3.954
2123,70.767,0,1,1110,914,3.988,11.112
2123,70.767,1,5,1147,562,4.523,4.006
2124,70.8,0,1,1100,911,3.931,11.064
2124,70.8,1,5,1142,562,4.486,4.006
2125,70.833,0,1,1100,911,3.931,11.064
2125,70.833,1,5,1142,562,4.486,4.006
2126,70.867,0,1,1087,903,3.86,10.936
2126,70.867,1,5,1141,563,4.478,4.031
2127,70.9,0,1,1067,911,3.74,11.063
2127,70.9,1,5,1135,563,4.433,4.031
2128,70.933,0,1,1046,917,3.615,11.157
2128,70.933,1,5,1123,563,4.344,4.031
2129,70.967,0,1,1023,919,3.482,11.188
2129,70.967,1,5,1133,563,4.418,4.031
2130,71.0,0,1,1023,919,3.482,11.188
2130,71.0,1,5,1133,563,4.418,4.031
2131,71.033,0,1,1011,927,3.41,11.312
2131,71.033,1,5,1126,561,4.368,3.979
2132,71.067,0,1,1004,927,3.37,11.312
2132,71.067,1,5,1110,560,4.25,3.952
2133,71.1,0,1,1001,926,3.353,11.296
2133,71.1,1,5,1099,557,4.171,3.874
2134,71.133,0,1,999,920,3.343,11.203
2134,71.133,1,5,1091,555,4.113,3.821
2135,71.167,0,1,999,920,3.343,11.203
2135,71.167,1,5,1091,555,4.113,3.821
2136,71.2,0,1,990,911,3.292,11.061
2136,71.2,1,5,1086,554,4.076,3.795
2137,71.233,0,1,971,899,3.182,10.869
2137,71.233,1,5,1087,549,4.088,3.664
2138,71.267,0,1,946,899,3.036,10.869
2138,71.267,1,5,1085,549,4.073,3.663
2139,71.3,0,1,920,899,2.883,10.868
2139,71.3,1,5,1082,550,4.049,3.69
2140,71.333,0,1,920,899,2.883,10.868
2140,71.333,1,5,1082,547,4.052,3.61
2141,71.367,0,1,856,895,2.507,10.802
2141,71.367,1,5,1059,495,3.915,2.171
2142,71.4,0,1,867,899,2.573,10.867
2142,71.4,1,5,1059,534,3.887,3.261
2143,71.433,0,1,860,897,2.531,10.834
2143,71.433,1,5,1045,484,3.811,1.849
2144,71.467,0,1,856,895,2.507,10.802
2144,71.467,1,5,1040,484,3.772,1.849
2145,71.5,0,1,856,895,2.507,10.802
2145,71.5,1,5,1040,484,3.772,1.849
2146,71.533,0,1,822,893,2.306,10.769
2146,71.533,1,5,1034,482,3.725,1.79
2147,71.567,0,1,839,891,2.406,10.737
2147,71.567,1,5,1028,487,3.675,1.937
2148,71.6,0,1,827,888,2.334,10.688
2148,71.6,1,5,1018,486,3.596,1.907
2149,71.633,0,1,820,877,2.287,10.507
2149,71.633,1,5,1006,488,3.501,1.965
2150,71.667,0,1,820,877,2.287,10.507
2150,71.667,1,5,1006,488,3.501,1.965
2151,71.7,0,1,813,872,2.243,10.424
2151,71.7,1,5,999,492,3.444,2.081
2152,71.733,0,1,808,867,2.21,10.34
2152,71.733,1,5,994,505,3.401,2.454
2153,71.767,0,1,804,862,2.183,10.256
2153,71.767,1,5,972,554,3.223,3.791
2154,71.8,0,1,804,862,2.183,10.256
2154,71.8,1,5,972,554,3.223,3.791
2155,71.833,0,1,800,855,2.155,10.138
2155,71.833,1,5,966,554,3.178,3.791
2156,71.867,0,1,795,851,2.123,10.07
2156,71.867,1,5,960,554,3.133,3.79
2157,71.9,0,1,795,847,2.12,10.001
2157,71.9,1,5,960,554,3.133,3.79
2158,71.933,0,1,795,841,2.117,9.898
2158,71.933,1,5,961,554,3.141,3.79
2159,71.967,0,1,798,842,2.135,9.915
2159,71.967,1,5,960,554,3.133,3.79
2160,72.0,0,1,794,846,2.114,9.984
2160,72.0,1,5,957,554,3.111,3.79
2161,72.033,0,1,795,845,2.119,9.967
2161,72.033,1,5,956,554,3.103,3.79
2162,72.067,0,1,794,846,2.114,9.984
2162,72.067,1,5,956,548,3.103,3.632
2163,72.1,0,1,800,845,2.149,9.967
2163,72.1,1,5,958,542,3.119,3.473
2164,72.133,0,1,800,845,2.149,9.967
2164,72.133,1,5,958,542,3.119,3.473
2165,72.167,0,1,807,847,2.193,10.001
2165,72.167,1,5,966,536,3.18,3.312
2166,72.2,0,1,813,847,2.229,10.002
2166,72.2,1,5,971,535,3.218,3.285
2167,72.233,0,1,818,847,2.26,10.002
2167,72.233,1,5,976,535,3.256,3.285
2168,72.267,0,1,825,848,2.302,10.019
2168,72.267,1,5,970,535,3.21,3.285
2169,72.3,0,1,825,848,2.302,10.019
2169,72.3,1,5,970,535,3.21,3.285
2170,72.333,0,1,838,856,2.385,10.156
2170,72.333,1,5,988,534,3.347,3.259
2171,72.367,0,1,844,862,2.423,10.257
2171,72.367,1,5,997,531,3.417,3.177
2172,72.4,0,1,855,870,2.492,10.392
2172,72.4,1,5,999,528,3.433,3.096
2173,72.433,0,1,866,878,2.56,10.525
2173,72.433,1,5,1003,493,3.475,2.11
2174,72.467,0,1,865,878,2.555,10.525
2174,72.467,1,5,1003,493,3.475,2.11
2175,72.5,0,1,870,884,2.586,10.623
2175,72.5,1,5,1034,508,3.711,2.541
2176,72.533,0,1,874,888,2.611,10.689
2176,72.533,1,5,1037,493,3.743,2.112
2177,72.567,0,1,881,882,2.651,10.591
2177,72.567,1,5,1037,494,3.742,2.141
2178,72.6,0,1,887,888,2.688,10.689
2178,72.6,1,5,1043,483,3.796,1.82
2179,72.633,0,1,887,888,2.688,10.689
2179,72.633,1,5,1043,483,3.796,1.82
2180,72.667,0,1,894,888,2.729,10.689
2180,72.667,1,5,1048,467,3.847,1.342
2181,72.7,0,1,898,889,2.753,10.706
2181,72.7,1,5,1050,467,3.863,1.342
2182,72.733,0,1,908,899,2.813,10.868
2182,72.733,1,5,1052,469,3.877,1.402
2183,72.767,0,1,923,908,2.902,11.012
2183,72.767,1,5,1057,455,3.928,0.975
2184,72.8,0,1,923,908,2.902,11.012
2184,72.8,1,5,1057,455,3.928,0.975
2185,72.833,0,1,938,918,2.99,11.17
2185,72.833,1,5,1067,468,3.999,1.373
2186,72.867,0,1,955,921,3.088,11.217
2186,72.867,1,5,1075,468,4.063,1.373
2187,72.9,0,1,965,924,3.146,11.264
2187,72.9,1,5,1087,468,4.16,1.374
2188,72.933,0,1,987,936,3.271,11.45
2188,72.933,1,5,1111,468,4.353,1.375
2189,72.967,0,1,987,936,3.271,11.45
2189,72.967,1,5,1111,468,4.353,1.375
2190,73.0,0,1,998,942,3.333,11.542
2190,73.0,1,5,1104,468,4.296,1.374
2191,73.033,0,1,1007,951,3.383,11.679
2191,73.033,1,5,1100,469,4.263,1.404
2192,73.067,0,1,1019,955,3.45,11.739
2192,73.067,1,5,1099,469,4.255,1.404
2193,73.1,0,1,1019,955,3.45,11.739
2193,73.1,1,5,1100,469,4.263,1.404
2194,73.133,0,1,1019,955,3.45,11.739
2194,73.133,1,5,1100,469,4.263,1.404
2195,73.167,0,1,1019,955,3.45,11.739
2195,73.167,1,5,1103,482,4.274,1.793
2196,73.2,0,1,1019,955,3.45,11.739
2196,73.2,1,5,1108,468,4.328,1.374
2197,73.233,0,1,1019,955,3.45,11.739
2197,73.233,1,5,1108,468,4.328,1.374
2198,73.267,0,1,1019,955,3.45,11.739
2198,73.267,1,5,1107,468,4.32,1.374
2199,73.3,0,1,1019,955,3.45,11.739
2199,73.3,1,5,1107,468,4.32,1.374
2200,73.333,0,1,1019,955,3.45,11.739
2200,73.333,1,5,1104,485,4.278,1.881
2201,73.367,0,1,1019,955,3.45,11.739
2201,73.367,1,5,1106,485,4.294,1.881
2202,73.4,0,1,1115,968,3.986,11.935
2202,73.4,1,5,1106,485,4.294,1.881
2203,73.433,0,1,1124,968,4.036,11.935
2203,73.433,1,5,1108,490,4.305,2.028
2204,73.467,0,1,1124,968,4.036,11.935
2204,73.467,1,5,1108,490,4.305,2.028
2205,73.5,0,1,1122,968,4.025,11.935
2205,73.5,1,5,1108,509,4.285,2.572
2206,73.533,0,1,1136,969,4.103,11.95
2206,73.533,1,5,1114,465,4.38,1.284
2207,73.567,0,1,1147,968,4.165,11.936
2207,73.567,1,5,1114,485,4.358,1.881
2208,73.6,0,1,1153,969,4.198,11.95
2208,73.6,1,5,1126,467,4.474,1.345
2209,73.633,0,1,1153,969,4.198,11.95
2209,73.633,1,5,1126,467,4.474,1.345
2210,73.667,0,1,1156,969,4.215,11.95
2210,73.667,1,5,1131,521,4.45,2.908
2211,73.7,0,1,1155,968,4.21,11.936
2211,73.7,1,5,1171,522,4.756,2.938
2212,73.733,0,1,1155,968,4.21,11.936
2212,73.733,1,5,1176,522,4.794,2.938
2213,73.767,0,1,1148,968,4.171,11.936
2213,73.767,1,5,1182,528,4.832,3.103
2214,73.8,0,1,1148,968,4.171,11.936
2214,73.8,1,5,1182,528,4.832,3.103
2215,73.833,0,1,1142,968,4.137,11.935
2215,73.833,1,5,1185,537,4.841,3.347
2216,73.867,0,1,1143,970,4.142,11.965
2216,73.867,1,5,1191,540,4.882,3.428
2217,73.9,0,1,1134,968,4.092,11.935
2217,73.9,1,5,1190,542,4.872,3.482
2218,73.933,0,1,1117,968,3.997,11.935
2218,73.933,1,5,1191,554,4.862,3.799
2219,73.967,0,1,1117,969,3.996,11.95
2219,73.967,1,5,1191,554,4.862,3.799
2220,74.0,0,1,1101,968,3.907,11.934
2220,74.0,1,5,1194,559,4.877,3.93
2221,74.033,0,1,1094,971,3.866,11.978
2221,74.033,1,5,1190,565,4.839,4.085
2222,74.067,0,1,1085,977,3.813,12.066
2222,74.067,1,5,1184,570,4.787,4.213
2223,74.1,0,1,1078,991,3.768,12.268
2223,74.1,1,5,1186,576,4.794,4.365
2224,74.133,0,1,1078,991,3.768,12.268
2224,74.133,1,5,1186,576,4.794,4.365
2225,74.167,0,1,1070,992,3.724,12.282
2225,74.167,1,5,1193,582,4.837,4.517
2226,74.2,0,1,1066,992,3.701,12.282
2226,74.2,1,5,1196,590,4.848,4.716
2227,74.233,0,1,1062,985,3.682,12.182
2227,74.233,1,5,1203,590,4.899,4.716
2228,74.267,0,1,1033,954,3.529,11.724
2228,74.267,1,5,1212,590,4.964,4.717
2229,74.3,0,1,1033,954,3.529,11.724
2229,74.3,1,5,1212,590,4.964,4.717
2230,74.333,0,1,1013,917,3.424,11.156
2230,74.333,1,5,1214,590,4.979,4.717
2231,74.367,0,1,992,912,3.303,11.077
2231,74.367,1,5,1215,590,4.986,4.717
2232,74.4,0,1,969,916,3.169,11.139
2232,74.4,1,5,1215,589,4.987,4.692
2233,74.433,0,1,953,915,3.077,11.123
2233,74.433,1,5,1215,589,4.987,4.692
2234,74.467,0,1,952,915,3.071,11.123
2234,74.467,1,5,1215,589,4.987,4.692
2235,74.5,0,1,942,912,3.013,11.076
2235,74.5,1,5,1211,584,4.966,4.567
2236,74.533,0,1,918,906,2.873,10.98
2236,74.533,1,5,1193,590,4.826,4.716
2237,74.567,0,1,912,901,2.837,10.9
2237,74.567,1,5,1189,588,4.799,4.666
2238,74.6,0,1,905,897,2.795,10.835
2238,74.6,1,5,1182,587,4.75,4.641
2239,74.633,0,1,905,897,2.795,10.835
2239,74.633,1,5,1182,587,4.75,4.641
2240,74.667,0,1,928,881,2.929,10.576
2240,74.667,1,5,1173,584,4.688,4.566
2241,74.7,0,1,920,878,2.881,10.526
2241,74.7,1,5,1167,580,4.649,4.466
2242,74.733,0,1,914,872,2.845,10.427
2242,74.733,1,5,1161,576,4.61,4.364
2243,74.767,0,1,905,865,2.79,10.31
2243,74.767,1,5,1144,573,4.488,4.288
2244,74.8,0,1,905,865,2.79,10.31
2244,74.8,1,5,1144,573,4.488,4.288
2245,74.833,0,1,903,856,2.776,10.158
2245,74.833,1,5,1129,573,4.378,4.287
2246,74.867,0,1,894,853,2.721,10.106
2246,74.867,1,5,1117,572,4.29,4.261
2247,74.9,0,1,883,843,2.652,9.935
2247,74.9,1,5,1104,572,4.194,4.261
2248,74.933,0,1,870,824,2.567,9.602
2248,74.933,1,5,1093,572,4.113,4.26
2249,74.967,0,1,870,824,2.567,9.602
2249,74.967,1,5,1093,572,4.113,4.26
2250,75.0,0,1,887,815,2.669,9.443
2250,75.0,1,5,1091,572,4.099,4.26
2251,75.033,0,1,888,813,2.675,9.407
2251,75.033,1,5,1087,572,4.069,4.26
2252,75.067,0,1,888,806,2.673,9.281
2252,75.067,1,5,1078,572,4.003,4.26
2253,75.1,0,1,888,806,2.673,9.281
2253,75.1,1,5,1071,569,3.953,4.183
2254,75.133,0,1,888,806,2.673,9.281
2254,75.133,1,5,1071,569,3.953,4.183
2255,75.167,0,1,892,824,2.702,9.603
2255,75.167,1,5,1068,572,3.929,4.259
2256,75.2,0,1,895,825,2.721,9.621
2256,75.2,1,5,1062,560,3.893,3.951
2257,75.233,0,1,905,829,2.783,9.691
2257,75.233,1,5,1057,549,3.862,3.662
2258,75.267,0,1,900,825,2.752,9.621
2258,75.267,1,5,1053,542,3.837,3.476
2259,75.3,0,1,900,825,2.752,9.621
2259,75.3,1,5,1053,542,3.837,3.476
2260,75.333,0,1,904,826,2.777,9.639
2260,75.333,1,5,1046,538,3.786,3.369
2261,75.367,0,1,906,826,2.789,9.639
2261,75.367,1,5,1057,532,3.873,3.207
2262,75.4,0,1,908,827,2.801,9.656
2262,75.4,1,5,1059,535,3.887,3.288
2263,75.433,0,1,911,830,2.82,9.709
2263,75.433,1,5,1051,485,3.858,1.879
2264,75.467,0,1,911,830,2.82,9.709
2264,75.467,1,5,1050,485,3.85,1.879
2265,75.5,0,1,911,836,2.821,9.814
2265,75.5,1,5,1051,534,3.827,3.261
2266,75.533,0,1,909,844,2.81,9.953
2266,75.533,1,5,1060,532,3.896,3.207
2267,75.567,0,1,911,848,2.823,10.021
2267,75.567,1,5,1060,531,3.897,3.18
2268,75.6,0,1,923,855,2.896,10.141
2268,75.6,1,5,1082,525,4.07,3.017
2269,75.633,0,1,923,855,2.896,10.141
2269,75.633,1,5,1082,525,4.07,3.017
2270,75.667,0,1,920,868,2.88,10.36
2270,75.667,1,5,1091,520,4.143,2.879
2271,75.7,0,1,918,874,2.869,10.46
2271,75.7,1,5,1097,512,4.197,2.656
2272,75.733,0,1,918,879,2.869,10.543
2272,75.733,1,5,1098,503,4.213,2.402
2273,75.767,0,1,918,881,2.87,10.576
2273,75.767,1,5,1096,492,4.208,2.085
2274,75.8,0,1,918,881,2.87,10.576
2274,75.8,1,5,1096,492,4.208,2.085
2275,75.833,0,1,918,882,2.87,10.592
2275,75.833,1,5,1115,470,4.382,1.435
2276,75.867,0,1,921,877,2.887,10.51
2276,75.867,1,5,1112,464,4.365,1.253
2277,75.9,0,1,924,882,2.905,10.592
2277,75.9,1,5,1099,468,4.256,1.374
2278,75.933,0,1,925,881,2.911,10.576
2278,75.933,1,5,1098,460,4.256,1.13
2279,75.967,0,1,927,882,2.923,10.592
2279,75.967,1,5,1101,460,4.281,1.13
2280,76.0,0,1,932,881,2.953,10.576
2280,76.0,1,5,1100,445,4.288,0.664
2281,76.033,0,1,934,882,2.964,10.592
2281,76.033,1,5,1104,448,4.318,0.759
2282,76.067,0,1,935,887,2.971,10.674
2282,76.067,1,5,1104,451,4.315,0.852
2283,76.1,0,1,935,891,2.971,10.739
2283,76.1,1,5,1109,450,4.357,0.821
2284,76.133,0,1,935,891,2.971,10.739
2284,76.133,1,5,1109,450,4.357,0.821
2285,76.167,0,1,944,903,3.024,10.933
2285,76.167,1,5,1123,452,4.468,0.884
2286,76.2,0,1,945,908,3.03,11.012
2286,76.2,1,5,1133,452,4.55,0.885
2287,76.233,0,1,960,917,3.117,11.155
2287,76.233,1,5,1132,453,4.541,0.916
2288,76.267,0,1,968,920,3.163,11.202
2288,76.267,1,5,1131,453,4.532,0.916
2289,76.3,0,1,968,920,3.163,11.202
2289,76.3,1,5,1131,453,4.532,0.916
2290,76.333,0,1,973,917,3.193,11.155
2290,76.333,1,5,1130,455,4.522,0.978
2291,76.367,0,1,977,919,3.215,11.187
2291,76.367,1,5,1129,454,4.515,0.947
2292,76.4,0,1,980,919,3.233,11.187
2292,76.4,1,5,1127,453,4.5,0.916
2293,76.433,0,1,986,917,3.268,11.155
2293,76.433,1,5,1128,453,4.508,0.916
2294,76.467,0,1,986,917,3.268,11.155
2294,76.467,1,5,1128,453,4.508,0.916
2295,76.5,0,1,990,920,3.291,11.203
2295,76.5,1,5,1126,452,4.493,0.884
2296,76.533,0,1,996,926,3.324,11.296
2296,76.533,1,5,1127,452,4.501,0.884
2297,76.567,0,1,999,942,3.339,11.542
2297,76.567,1,5,1127,452,4.501,0.884
2298,76.6,0,1,1004,951,3.366,11.679
2298,76.6,1,5,1122,452,4.46,0.884
2299,76.633,0,1,1004,951,3.366,11.679
2299,76.633,1,5,1122,452,4.46,0.884
2300,76.667,0,1,1005,969,3.368,11.947
2300,76.667,1,5,1122,452,4.46,0.884
2301,76.7,0,1,1010,971,3.396,11.976
2301,76.7,1,5,1122,452,4.46,0.884
2302,76.733,0,1,1012,977,3.406,12.064
2302,76.733,1,5,1118,455,4.424,0.977
2303,76.767,0,1,1014,986,3.415,12.195
2303,76.767,1,5,1119,466,4.419,1.314
2304,76.8,0,1,1014,986,3.415,12.195
2304,76.8,1,5,1119,466,4.419,1.314
2305,76.833,0,1,1016,992,3.425,12.281
2305,76.833,1,5,1118,468,4.409,1.375
2306,76.867,0,1,1019,995,3.441,12.324
2306,76.867,1,5,1117,467,4.402,1.345
2307,76.9,0,1,1001,1004,3.34,12.452
2307,76.9,1,5,1117,467,4.402,1.345
2308,76.933,0,1,1006,1016,3.365,12.62
2308,76.933,1,5,1109,468,4.336,1.374
2309,76.967,0,1,1006,1016,3.365,12.62
2309,76.967,1,5,1109,468,4.336,1.374
2310,77.0,0,1,1007,1035,3.367,12.882
2310,77.0,1,5,1095,468,4.224,1.374
2311,77.033,0,1,1009,1037,3.378,12.909
2311,77.033,1,5,1085,468,4.143,1.373
2312,77.067,0,1,1009,1038,3.377,12.923
2312,77.067,1,5,1076,468,4.071,1.373
2313,77.1,0,1,1012,1038,3.393,12.923
2313,77.1,1,5,1071,475,4.025,1.583
2314,77.133,0,1,1012,1038,3.393,12.923
2314,77.133,1,5,1071,475,4.025,1.583
2315,77.167,0,1,1014,1039,3.404,12.936
2315,77.167,1,5,1067,469,3.998,1.403
2316,77.2,0,1,1015,1038,3.41,12.923
2316,77.2,1,5,1057,470,3.917,1.433
2317,77.233,0,1,1011,1038,3.388,12.923
2317,77.233,1,5,1052,468,3.878,1.372
2318,77.267,0,1,1013,1032,3.4,12.841
2318,77.267,1,5,1048,467,3.847,1.342
2319,77.3,0,1,1013,1032,3.4,12.841
2319,77.3,1,5,1047,467,3.839,1.342
2320,77.333,0,1,1006,1016,3.365,12.62
2320,77.333,1,5,1042,467,3.798,1.341
2321,77.367,0,1,995,994,3.308,12.309
2321,77.367,1,5,1035,500,3.723,2.313
2322,77.4,0,1,993,992,3.297,12.281
2322,77.4,1,5,1024,461,3.657,1.158
2323,77.433,0,1,995,1016,3.305,12.62
2323,77.433,1,5,1020,502,3.605,2.37
2324,77.467,0,1,995,1016,3.305,12.62
2324,77.467,1,5,1020,501,3.605,2.341
2325,77.5,0,1,995,1008,3.306,12.508
2325,77.5,1,5,1017,503,3.581,2.398
2326,77.533,0,1,998,1010,3.322,12.536
2326,77.533,1,5,1014,500,3.559,2.313
2327,77.567,0,1,996,1015,3.311,12.606
2327,77.567,1,5,1012,465,3.558,1.279
2328,77.6,0,1,998,1021,3.321,12.689
2328,77.6,1,5,1008,465,3.526,1.279
2329,77.633,0,1,998,1021,3.321,12.689
2329,77.633,1,5,1008,465,3.526,1.279
2330,77.667,0,1,996,1029,3.309,12.799
2330,77.667,1,5,1007,462,3.519,1.188
2331,77.7,0,1,992,1038,3.286,12.922
2331,77.7,1,5,999,469,3.452,1.4
2332,77.733,0,1,1019,1066,3.425,13.297
2332,77.733,1,5,984,474,3.33,1.55
2333,77.767,0,1,1021,1064,3.436,13.271
2333,77.767,1,5,957,526,3.112,3.039
2334,77.8,0,1,1021,1064,3.436,13.271
2334,77.8,1,5,958,525,3.119,3.012
2335,77.833,0,1,1023,1064,3.447,13.271
2335,77.833,1,5,950,527,3.058,3.066
2336,77.867,0,1,1018,1060,3.421,13.218
2336,77.867,1,5,948,526,3.043,3.039
2337,77.9,0,1,1014,1039,3.404,12.936
2337,77.9,1,5,945,526,3.02,3.039
2338,77.933,0,1,995,1037,3.302,12.909
2338,77.933,1,5,948,526,3.043,3.039
2339,77.967,0,1,995,1037,3.302,12.909
2339,77.967,1,5,948,526,3.043,3.039
2340,78.0,0,1,989,1038,3.27,12.922
2340,78.0,1,5,952,526,3.073,3.039
2341,78.033,0,1,987,1027,3.26,12.772
2341,78.033,1,5,945,525,3.02,3.011
2342,78.067,0,1,985,1020,3.25,12.675
2342,78.067,1,5,940,529,2.982,3.121
2343,78.1,0,1,983,1014,3.24,12.592
2343,78.1,1,5,939,530,2.974,3.148
2344,78.133,0,1,983,1014,3.24,12.592
2344,78.133,1,5,939,530,2.974,3.148
2345,78.167,0,1,981,1016,3.229,12.619
2345,78.167,1,5,939,526,2.974,3.039
2346,78.2,0,1,969,995,3.164,12.323
2346,78.2,1,5,935,533,2.944,3.229
2347,78.233,0,1,963,988,3.132,12.222
2347,78.233,1,5,935,533,2.944,3.229
